stop_id,stop_name,stop_desc,stop_lat,stop_lon,
308217,5 AV/7 ST,,40.670170,-73.985584,
308218,METROPOLITAN AV/STEWART AV,,40.714050,-73.927647,
308219,BATH AV/15 AV,,40.607828,-74.012828,
308220,BATH AV/17 AV,,40.604968,-74.008103,
308222,BATH AV/21 AV,,40.599740,-73.999211,
308223,BATH AV/24 AV,,40.595422,-73.992870,
308224,BATH AV/23 AV,,40.597357,-73.995466,
308225,BATH AV/21 AV,,40.599976,-73.999276,
308226,BATH AV/19 AV,,40.602874,-74.004080,
308227,BATH AV/17 AV,,40.605435,-74.008589,
308228,BATH AV/15 AV,,40.608278,-74.013300,
308229,DE KALB AV/BROADWAY,,40.693965,-73.929692,
308230,E 98 ST/HEGEMAN AV,,40.655642,-73.912518,
308239,4 AV/BAY RIDGE AV,,40.634670,-74.023455,
308240,4 AV/SENATOR ST,,40.636196,-74.022760,
308242,4 AV/63 ST,,40.639473,-74.019603,
308245,4 AV/60 ST,,40.640852,-74.018683,
308247,4 AV/65 ST,,40.637908,-74.021666,
308248,4 AV/SENATOR ST,,40.636048,-74.022991,
308254,3 AV/82 ST,,40.626270,-74.029832,
308255,3 AV/72 ST,,40.634093,-74.026640,
308257,3 AV/23 ST,,40.663160,-73.998136,
308258,3 AV/15 ST,,40.667736,-73.994034,
308259,3 AV/BALTIC ST,3 AV & BALTIC ST,40.681718,-73.982998,
308260,3 AV/BERGEN ST,,40.683945,-73.981543,
308263,3 AV/3 ST,,40.675220,-73.988009,
308266,3 AV/72 ST,,40.633684,-74.026925,
308267,3 AV/80 ST,,40.628040,-74.029261,
308268,3 AV/89 ST,,40.621144,-74.032088,
308269,3 AV/95 ST,,40.616997,-74.033765,
308270,CROPSEY AV/OPP VA HOSPITAL,,40.608845,-74.023156,
308271,GRAND ST/UNION AV,,40.711017,-73.950982,
308272,GRAND ST/UNION AV,,40.710940,-73.950691,
308274,NEW YORK AV/LINCOLN PL,,40.668604,-73.919270,
308278,W 17 ST/MERMAID AV,,40.576520,-73.984838,
308280,3 AV/52 ST,,40.646731,-74.015853,
308281,SHORE PKY NS/SHEEPSHEAD BAY RD,,40.585020,-73.951730,
308282,AV Z/E 15 ST,,40.587988,-73.953686,
308300,NEPTUNE AV/STILLWELL AV,,40.579171,-73.981486,
308301,NEPTUNE AV/W 12 ST,,40.579404,-73.979394,
308302,NEPTUNE AV/W 8 ST,,40.579741,-73.976456,
308303,NEPTUNE AV/W 6 ST,,40.579820,-73.974228,
308304,W BRIGHTON AV/W 2 ST,,40.576633,-73.970457,
308305,NEPTUNE AV/W 5 ST,,40.579893,-73.972057,
308306,NEPTUNE AV/W 6 ST,,40.580064,-73.974502,
308307,NEPTUNE AV/SHELL RD,,40.579819,-73.976528,
308308,NEPTUNE AV/W 12 ST,,40.579518,-73.979394,
308311,E 98 ST/SUTTER AV.,,40.665096,-73.922981,
308312,MARCUS GARVEY BL/BROADWAY,,40.699574,-73.941444,
308313,ROCKAWAY AV/HEGEMAN AV,,40.655904,-73.907318,
308314,LINDEN BL/THOMAS BOYLAND ST,,40.654434,-73.909594,
308315,LORING AV/DREW ST,,40.668064,-73.860970,
308322,NASSAU AV/VAN DAM ST,,40.726195,-73.937399,
308323,ATLANTIC AV/3 AV,,40.685540,-73.981005,
308324,5 AV/72 ST,,40.632002,-74.021519,
308325,5 AV/63 ST,,40.637957,-74.017644,
308326,5 AV/57 ST,,40.641361,-74.014110,
308327,5 AV/54 ST,,40.643074,-74.012320,
308328,5 AV/47 ST,,40.646969,-74.008263,
308331,5 AV/21 ST,,40.661533,-73.993101,
308332,5 AV/PROSPECT AV,,40.664135,-73.990452,
308333,5 AV/14 ST,,40.666231,-73.988559,
308334,5 AV/12 ST,,40.667143,-73.988108,
308335,5 AV/21 ST,,40.661137,-73.993761,
308336,5 AV/33 ST,,40.654416,-74.000735,
308337,5 AV/45 ST,,40.647691,-74.007733,
308338,5 AV/60 ST,,40.639269,-74.016488,
308339,5 AV/63 ST,,40.637578,-74.018242,
308340,5 AV/72 ST,,40.631418,-74.021937,
308342,53 ST/1 AV,,40.648691,-74.020762,
308343,FLUSHING AV/MARCY AV,,40.699767,-73.949625,
308344,AV L/REMSEN AV,,40.635107,-73.900944,
308348,FLATBUSH AV/CHURCH AV,,40.650948,-73.958772,
308349,OCEAN AV/PARKSIDE AV,,40.655139,-73.961837,
308351,ORIENTAL BL/HASTINGS ST,,40.577746,-73.943997,
308354,NOSTRAND AV/PARK AV,,40.696879,-73.952945,
308355,CROPSEY AV/BKLYN CAMPUS VA,,40.609103,-74.023816,
308356,VA HOSPITAL/BAY 3,,40.607531,-74.023155,
308357,POLY PL/7 AV,,40.609308,-74.024143,
308358,VA HOSPITAL/MAIN ENT BAY 1,,40.608122,-74.022985,
308359,VA HOSPITAL/MAIN ENT BAY 2,,40.608332,-74.023352,
308360,NOSTRAND AV/FOSTER AV,,40.638229,-73.948313,
308361,NOSTRAND AV/AV V,,40.597938,-73.941517,
308363,FLATLANDS AV/E 78 ST,,40.634191,-73.915429,
308364,GREENPOINT AV/FRANKLIN ST,,40.729908,-73.958027,
308365,BAY PKY/83 ST,,40.603843,-73.991688,
308366,FT HAMILTON PY/64 ST,,40.631109,-74.008621,
308367,60 ST/9 AV,,40.633937,-74.007119,
308368,60 ST/9 AV,,40.634387,-74.007591,
308369,FLATBUSH AV/CHURCH AV,,40.649697,-73.958641,
308370,EUCLID AV/LINDEN BL,,40.668590,-73.870157,
308371,EUCLID AV/BLAKE AV,,40.671671,-73.870922,
308377,CRESCENT ST/ATLANTIC AV,,40.682083,-73.871634,
308380,SEAVIEW AV /ERSKINE ST,SEAVIEW AV  & ERSKINE ST,40.653144,-73.866629,
308396,KENT AV/S 6 ST,,40.712160,-73.967883,
308397,KENT AV/S 3 ST,,40.714192,-73.966936,
308398,KENT AV/S 1 ST,,40.715795,-73.966214,
308399,GRAND ST/WYTHE AV,,40.715736,-73.964691,
308410,CROPSEY AV/HART PL,,40.581370,-73.985657,
308411,CROPSEY AV/CANAL AV,,40.583358,-73.986269,
308412,CROPSEY AV/BAY 52 ST,,40.583350,-73.986611,
308413,CROPSEY AV/HART PL,,40.581063,-73.985953,
308417,NEPTUNE AV/W 37 ST,,40.576860,-74.002680,
308418,5 AV/89 ST,,40.619974,-74.027430,
308419,5 AV/83 ST,,40.623896,-74.024834,
308420,5 AV/77 ST,,40.628283,-74.023049,
308421,5 AV/78 ST,,40.626979,-74.023755,
308422,5 AV/84 ST,,40.622587,-74.025544,
308423,5 AV/89 ST,,40.619282,-74.028204,
308424,WILSON AV/GATES AV,,40.695075,-73.915925,
308425,ST JOHNS PL/BROOKLYN AV,,40.671239,-73.944369,
308426,MYRTLE AV/GATES AV,,40.699563,-73.911681,
308435,NOSTRAND AV/FULTON ST,,40.679970,-73.949642,
308437,3 AV/8 ST,3 AV & 8 ST,40.671958,-73.990491,
308438,BATH AV/BAY 20TH ST,,40.603065,-74.004839,
308439,JAMAICA AV/HERKIMER ST,,40.677432,-73.900799,
308442,MYRTLE AV/SPENCER ST,,40.694573,-73.955410,
308443,NOSTRAND AV/MONTGOMERY ST,,40.665458,-73.950974,
308444,ROEBLING ST/GRAND ST,,40.713355,-73.958225,
308448,METROPOLITAN AV/N 5 ST,,40.714125,-73.954958,
308449,CRESCENT ST/MCKINLEY AV,,40.679760,-73.871000,
308450,CRESCENT ST/ATLANTIC AV,,40.681434,-73.871555,
308451,AV K/NOSTRAND AV,,40.624282,-73.946696,
308452,STUART ST / FILLMORE AVENUE,STUART ST  &  FILLMORE AVENUE,40.607048,-73.939457,
308455,WYTHE AV/S 3 ST,,40.713629,-73.965508,
308456,WYTHE AV/S 5 ST,,40.712032,-73.966200,
308457,WILSON AV/WOODBINE ST,,40.694629,-73.914918,
308458,METROPOLITAN AV/ONDERDONK AV,,40.714014,-73.924056,
308459,E 36 ST/AV S,,40.609924,-73.931471,
308472,JAY ST/MYRTLE PLZ,,40.694503,-73.987123,
308477,STILLWELL TERMINAL BUS LOOP,,40.577007,-73.981358,
308478,STILLWELL TERMINAL/ BUS LOOP,,40.577079,-73.981296,
308479,STILLWELL TERMINAL BUS LOOP,,40.577015,-73.981308,
308483,CHURCH AV/UTICA AV,,40.651797,-73.930558,
308488,PALMETTO ST/MYRTLE AV,,40.700178,-73.910254,
308503,GRAND ST/BUSHWICK AV,,40.712062,-73.940017,
308521,KINGS HY/EAST 92 ST,,40.656400,-73.921148,
308522,KINGS HY/EAST 94 ST,,40.657709,-73.920712,
308523,FLUSHING AV/JOHNSON AV,,40.709077,-73.922278,
308528,ERSKINE ST /GATEWAY PL,ERSKINE ST  & GATEWAY PL,40.653684,-73.867107,
308533,4 AV/87 ST,,40.621917,-74.028796,
308535,MYRTLE AV/PRINCE ST,,40.693703,-73.982702,
308537,18 AV/82 ST,,40.609289,-74.000230,
308542,CONEY ISLAND AV/BRIGHTON BEACH AV,,40.578098,-73.959581,
308543,ROCKAWAY PKY/SKIDMORE AV,,40.632944,-73.888478,
308544,DEAN ST/WASHINGTON AV,,40.679225,-73.963611,
308545,AV U/E 16 ST,,40.598844,-73.955258,
308546,REMSEN AV/LENOX ROAD,,40.655905,-73.923545,
308547,ST JOHNS PL/FRANKLIN AV,,40.672296,-73.957155,
308557,FLATBUSH AV/KINGS HWAY,FLATBUSH AV & KINGS HWAY,40.622164,-73.936531,
308561,BEARD ST/OTSEGO ST,,40.672273,-74.011218,
308562,COLUMBIA ST/KANE ST,,40.687858,-74.001251,
308563,COLUMBIA ST/WARREN ST,,40.688913,-74.000744,
308564,COLUMBIA ST/BALTIC ST,,40.688292,-74.001193,
308565,ROGERS AV/ALBERMARLE RD,,40.648137,-73.952100,
308566,AV U/E 15 ST,,40.598804,-73.957224,
308568,UTICA AV/DEAN ST,,40.676011,-73.930581,
308569,NEW LOTS AV/WILLIAMS AV,,40.660288,-73.896653,
308570,4 AV/DEAN ST,,40.683264,-73.979275,
308571,BERGEN ST/4 AV,,40.682762,-73.980132,
308572,4 AV/63 ST,,40.639096,-74.020474,
308574,SEAVIEW AV/EAST 100 ST,,40.635321,-73.887639,
308576,AV J/E 15 ST,,40.625251,-73.961285,
308577,BROADWAY/WYTHE AV,,40.710673,-73.966930,
308582,WOODPOINT RD\CONSELYEA ST,,40.715113,-73.942251,
308592,WEST 20 ST/MERMAID AV,,40.576570,-73.986851,
308593,KINGSTON AV/RUTLAND RD,,40.659470,-73.942437,
308595,CROPSEY AV/BAY 31 ST,,40.597032,-73.998301,
308596,GATES AV/WYCKOFF AV,,40.700074,-73.911577,
308599,DIVISION AV/LEE AV,,40.707504,-73.961751,
308600,HAVEMEYER ST/DIVISION AV,,40.707619,-73.959851,
308601,ROEBLING ST/S 8 ST,,40.708983,-73.960945,
308602,DIVISION AV/DRIGGS AV,,40.707708,-73.962213,
308603,DIVISION AV/BERRY ST,,40.707243,-73.966206,
308620,VAN BRUNT ST/KING ST,,40.678348,-74.011841,
308621,BAY PY/WEST 8 ST,,40.612887,-73.982330,
308622,WILSON AV/BLEECKER ST,,40.697066,-73.919485,
308623,BEDFORD AV/N 12 ST,,40.720905,-73.954329,
308624,MYRTLE AV/CLASSON AV,,40.693990,-73.961560,
308625,SARATOGA AV/SAINT JOHN'S PLACE,,40.669934,-73.917114,
308626,FRONT ST / YORK ST,,40.702514,-73.991915,
308638,MYRTLE AV/FLEET PL,,40.693501,-73.981498,
308640,SHORE RD/4 AV,,40.611842,-74.035202,
308641,FLATBUSH AV/PACIFIC ST,,40.683169,-73.976717,
308644,87 ST/4 Av,,40.621924,-74.028495,
308647,ATLANTIC AV/HICKS ST,,40.691173,-73.997626,
308648,SHORE PKY/BAY 41 ST,,40.590073,-73.993712,
308650,4 AV/65 ST,,40.638045,-74.021215,
308651,HARWAY AV/BAY 50 ST,,40.587843,-73.984326,
308652,GRAVESEND NECK RD/EAST 29 ST,,40.599885,-73.942643,
308653,FLATLANDS AV/FOUNTAIN AV,,40.660507,-73.867723,
308658,FLATLANDS AV/JEROME ST,,40.656280,-73.877710,
308659,FLATLANDS AV/ELTON ST,FLATLANDS AV & ELTON ST,40.657738,-73.874404,
308660,FLATLANDS AV/ESSEX ST,,40.658305,-73.873012,
308664,VANDALIA AV/ERSKINE ST,VANDALIA AV & ERSKINE ST,40.657724,-73.868357,
308734,4 AV/WARREN ST,4 AV & WARREN ST,40.681094,-73.980827,
308735,4 AV/4 ST,4 AV & 4 ST,40.673308,-73.986535,
308736,4 AV/10 ST,4 AV & 10 ST,40.669918,-73.989286,
308746,3 AV/10 ST,,40.670950,-73.991492,
308747,3 AV/21 ST,,40.664130,-73.997764,
308749,3 AV/61 ST,,40.641376,-74.021488,
308753,4 AV/PACIFIC ST,4 AV & PACIFIC ST,40.683630,-73.979103,
308760,GATEWAY CTR TERMINAL/GATEWAY DR,GATEWAY CTR TERMINAL & GATEWAY DR,40.652793,-73.876225,
308769,PENNSYLVANIA AV / SCHROEDERS AV,PENNSYLVANIA AV  &  SCHROEDERS AV,40.647614,-73.881684,
308777,UTICA AV/TILDEN AV,,40.648249,-73.930095,
308783,PENNSYLVANIA AV/LIBERTY AV,,40.674699,-73.896556,
308785,CLINTON AV/PARK AV,,40.695281,-73.969185,
308800,UTICA AV/CHURCH AV,,40.650968,-73.930412,
308804,UTICA AV/CHURCH AV,,40.652508,-73.930416,
308829,SANDS ST/NAVY ST,,40.699730,-73.980927,
308832,MYRTLE AV/GRAND AV,,40.693614,-73.963943,
308835,ST JOHN'S PL/RALPH AV,,40.670249,-73.923850,
308841,DRIGGS AV/N 6 ST,,40.716516,-73.957026,
308845,LIVINGSTON ST/SMITH ST,,40.690220,-73.987435,
308850,KINGS HWY/NOSTRAND AV,,40.616049,-73.944742,
308855,KINGS HWY/RYDER ST,,40.622122,-73.937456,
308864,PENNSYLVANIA AV/VANDALIA AV,,40.650558,-73.884532,
308865,PENNSYLVANIA AV/VANDALIA AV,,40.650686,-73.884620,
308866,GLENWOOD RD/E 102 ST,,40.647473,-73.898800,
308868,KINGS HWY/W 8 ST,,40.605326,-73.980974,
308871,KINGS HWY/FLATBUSH AV,,40.622325,-73.936666,
308886,VAN SICLEN AV/LINDEN BL,,40.660297,-73.885610,
308903,ROCKAWAY PKWY/SUBWAY STATION,,40.645679,-73.902111,
309445,METROPOLITAN AV/HAVEMEYER ST,,40.714025,-73.955914,
309446,METROPOLITAN AV/RODNEY ST,,40.714006,-73.952800,
350000,PITKIN AV /EUCLID AV,PITKIN AV  & EUCLID AV,40.675497,-73.871784,
350004,LIBERTY AV /DREW ST,LIBERTY AV  & DREW ST,40.679039,-73.863424,
350006,FLATBUSH AV/GATEWAY SPORTS,FLATBUSH AV & GATEWAY SPORTS,40.591262,-73.902386,
350009,FLATBUSH AV/OPP GATEWAY SPORTS,FLATBUSH AV & OPP GATEWAY SPORTS,40.591186,-73.901720,
350011,FLATBUSH AV/AV U,FLATBUSH AV & AV U,40.610122,-73.922442,
350012,FLATBUSH AV/MARINE PK GOLF COURS,FLATBUSH AV & MARINE PK GOLF COURS,40.601038,-73.913285,
350013,FLATBUSH AV/TOYS R US,FLATBUSH AV & TOYS R US,40.601261,-73.912928,
350015,FLATBUSH AV/FLOYD BENNETT FIELD ENTRANCE,FLATBUSH AV & FLOYD BENNETT FIELD ENTRANCE,40.581677,-73.891086,
350017,56 DR / E 63 ST,56 DR  &  E 63 ST,40.607860,-73.912909,
350018,56 DR / E 66 ST,56 DR  &  E 66 ST,40.606229,-73.911084,
350019,56 DR / STRICKLAND AV,56 DR  &  STRICKLAND AV,40.608660,-73.913789,
350024,AV H / E 39 ST,AV H  &  E 39 ST,40.632211,-73.938335,
350025,AV H / E 38 ST,AV H  &  E 38 ST,40.632202,-73.939996,
350026,AV H / NEW YORK AV,AV H  &  NEW YORK AV,40.631833,-73.944214,
350027,AV H / E 32 ST,AV H  &  E 32 ST,40.631852,-73.946005,
350028,AV K / BEDFORD AV,AV K  &  BEDFORD AV,40.623831,-73.950953,
350029,AV K / BEDFORD AV,AV K  &  BEDFORD AV,40.623948,-73.951426,
350030,AV K / E 29 ST,AV K  &  E 29 ST,40.624238,-73.947183,
350031,AV K / E 29 ST,AV K  &  E 29 ST,40.624355,-73.947643,
350032,AV K /E 38 ST,AV K  & E 38 ST,40.625568,-73.938863,
350033,AV K /E 38 ST,AV K  & E 38 ST,40.625714,-73.938914,
350034,AV K /E 43 ST,AV K  & E 43 ST,40.625867,-73.934186,
350035,AV K /E 43 ST,AV K  & E 43 ST,40.625984,-73.934671,
350036,AV K /E 52 ST,AV K  & E 52 ST,40.625920,-73.925483,
350038,AV K /E 57 ST,AV K  & E 57 ST,40.626209,-73.920691,
350039,AV K /E 58 ST,AV K  & E 58 ST,40.626404,-73.920154,
350040,AV K /NEW YORK AV,AV K  & NEW YORK AV,40.624665,-73.943298,
350041,AV K /NEW YORK AV,AV K  & NEW YORK AV,40.624782,-73.943835,
350043,AV K / OCEAN AV,AV K  &  OCEAN AV,40.623326,-73.955643,
350044,AV K /SCHENECTADY AV,AV K  & SCHENECTADY AV,40.625573,-73.930289,
350045,AV K /SCHENECTADY AV,AV K  & SCHENECTADY AV,40.625806,-73.930340,
350046,AV M / E 102 ST,AV M  &  E 102 ST,40.639604,-73.889484,
350047,AV M / E 102 ST,AV M  &  E 102 ST,40.639583,-73.889731,
350048,AV M / E 105 ST,AV M  &  E 105 ST,40.640862,-73.887435,
350049,AV M / E 80 ST,AV M  &  E 80 ST,40.629800,-73.904634,
350050,AV M / E 80 ST,AV M  &  E 80 ST,40.629866,-73.904758,
350052,AV M / E 85 ST,AV M  &  E 85 ST,40.631338,-73.902516,
350053,AV M / E 93 ST,AV M  &  E 93 ST,40.635117,-73.896608,
350054,AV M / CANARSIE RD,AV M  &  CANARSIE RD,40.634850,-73.896840,
350055,AV M / REMSEN AV,AV M  &  REMSEN AV,40.633749,-73.898464,
350056,AV M / REMSEN AV,AV M  &  REMSEN AV,40.633589,-73.898951,
350058,AV M / ROCKAWAY PKY,AV M  &  ROCKAWAY PKY,40.637133,-73.893498,
350059,AV T / E 58 ST,AV T  &  E 58 ST,40.615349,-73.918549,
350060,AV T / E 59 ST,AV T  &  E 59 ST,40.615723,-73.917680,
350061,AV T / MILL AV,AV T  &  MILL AV,40.616917,-73.915774,
350062,AV T / MILL AV,AV T  &  MILL AV,40.617055,-73.915929,
350067,AV X / BEDFORD AV,AV X  &  BEDFORD AV,40.593213,-73.945561,
350069,AV X / E 28 ST,AV X  &  E 28 ST,40.593524,-73.942777,
350071,AV X / OCEAN AV,AV X  &  OCEAN AV,40.592748,-73.949790,
350074,BATCHELDER ST / AV Z,BATCHELDER ST  &  AV Z,40.589713,-73.936840,
350075,BATCHELDER ST / VOORHIES AV,BATCHELDER ST  &  VOORHIES AV,40.587834,-73.936689,
350076,CORTELYOU RD / STRATFORD ROAD,CORTELYOU RD  &  STRATFORD ROAD,40.639681,-73.968061,
350078,E 105 ST / AV J,E 105 ST  &  AV J,40.645886,-73.892690,
350080,E 105 ST / AV K,E 105 ST  &  AV K,40.644162,-73.890717,
350081,E 105 ST / AV K,E 105 ST  &  AV K,40.644350,-73.891292,
350082,E 105 ST / AV L,E 105 ST  &  AV L,40.642616,-73.888966,
350083,E 105 ST / AV L,E 105 ST  &  AV L,40.642679,-73.889432,
350084,E 105 ST / AV M,E 105 ST  &  AV M,40.641133,-73.887654,
350086,E 66 ST / 56 DR,E 66 ST  &  56 DR,40.606298,-73.910734,
350087,E 66 ST /AV U,E 66 ST  & AV U,40.617293,-73.910735,
350088,E 66 ST / BASSETT AV,E 66 ST  &  BASSETT AV,40.609939,-73.907128,
350089,E 66 ST / BASSETT AV,E 66 ST  &  BASSETT AV,40.609603,-73.907077,
350090,E 66 ST / DAKOTA PL,E 66 ST  &  DAKOTA PL,40.607408,-73.908875,
350091,E 66 ST / MAYFAIR DR N,E 66 ST  &  MAYFAIR DR N,40.612022,-73.906762,
350092,E 66 ST / MAYFAIR DR N,E 66 ST  &  MAYFAIR DR N,40.611666,-73.906543,
350093,E 66 ST / MAYFAIR DR S,E 66 ST  &  MAYFAIR DR S,40.608084,-73.908413,
350094,E 66 ST / OHIO WALK,E 66 ST  &  OHIO WALK,40.614057,-73.907589,
350095,E 66 ST / OHIO WALK,E 66 ST  &  OHIO WALK,40.613711,-73.907136,
350096,E 66 ST / STRICKLAND AV,E 66 ST  &  STRICKLAND AV,40.615806,-73.909348,
350097,E 66 ST / STRICKLAND AV,E 66 ST  &  STRICKLAND AV,40.615714,-73.908986,
350099,E 80 ST / AV K,E 80 ST  &  AV K,40.632391,-73.909605,
350100,E 80 ST / AV L,E 80 ST  &  AV L,40.630868,-73.907168,
350101,E 80 ST / FLATLANDS AV,E 80 ST  &  FLATLANDS AV,40.635351,-73.913170,
350102,E 80 ST / FLATLANDS AV,E 80 ST  &  FLATLANDS AV,40.635753,-73.913447,
350104,E 80 ST / PAERDEGAT 4 ST,E 80 ST  &  PAERDEGAT 4 ST,40.632041,-73.909462,
350105,EMMONS AV / COYLE ST,EMMONS AV  &  COYLE ST,40.583948,-73.934113,
350106,EMMONS AV / NOSTRAND AV,EMMONS AV  &  NOSTRAND AV,40.583736,-73.939081,
350107,EMMONS AV / OCEAN AV,EMMONS AV  &  OCEAN AV,40.583555,-73.948123,
350109,FILLMORE AV / BURNETT ST,FILLMORE AV  &  BURNETT ST,40.607590,-73.939249,
350110,FILLMORE AV / COLEMAN ST,FILLMORE AV  &  COLEMAN ST,40.613795,-73.929331,
350111,FILLMORE AV / COLEMAN ST,FILLMORE AV  &  COLEMAN ST,40.613677,-73.929836,
350112,FILLMORE AV / E 32 ST,FILLMORE AV  &  E 32 ST,40.609613,-73.935788,
350113,FILLMORE AV / E 32 ST,FILLMORE AV  &  E 32 ST,40.609465,-73.936345,
350114,FILLMORE AV / E 34 ST,FILLMORE AV  &  E 34 ST,40.610520,-73.934400,
350115,FILLMORE AV / E 37 ST,FILLMORE AV  &  E 37 ST,40.611931,-73.932171,
350116,FILLMORE AV / E 37 ST,FILLMORE AV  &  E 37 ST,40.611833,-73.932676,
350117,FILLMORE AV / E 51 ST,FILLMORE AV  &  E 51 ST,40.614484,-73.925612,
350118,FILLMORE AV / E 51 ST,FILLMORE AV  &  E 51 ST,40.614632,-73.925236,
350119,FILLMORE AV / E 53 ST,FILLMORE AV  &  E 53 ST,40.614602,-73.923694,
350120,FILLMORE AV / E 53 ST,FILLMORE AV  &  E 53 ST,40.614779,-73.923331,
350121,FILLMORE AV / E 55 ST,FILLMORE AV  &  E 55 ST,40.614689,-73.921841,
350122,FILLMORE AV / E 55 ST,FILLMORE AV  &  E 55 ST,40.614896,-73.921400,
350123,FILLMORE AV / E 57 ST,FILLMORE AV  &  E 57 ST,40.614816,-73.919832,
350124,FILLMORE AV / E 57 ST,FILLMORE AV  &  E 57 ST,40.614984,-73.919845,
350125,FILLMORE AV / E 34 ST,FILLMORE AV  &  E 34 ST,40.610412,-73.934867,
350126,FILLMORE AV / FLATBUSH AV,FILLMORE AV  &  FLATBUSH AV,40.614496,-73.928138,
350127,FILLMORE AV / FLATBUSH AV,FILLMORE AV  &  FLATBUSH AV,40.614664,-73.928332,
350129,FILLMORE AV / GERRITSEN AV,FILLMORE AV  &  GERRITSEN AV,40.606811,-73.940416,
350130,FILLMORE AV / MARINE PKY,FILLMORE AV  &  MARINE PKY,40.608646,-73.937292,
350131,FILLMORE AV / MARINE PKY,FILLMORE AV  &  MARINE PKY,40.608528,-73.937810,
350132,FILLMORE AV / RYDER ST,FILLMORE AV  &  RYDER ST,40.612868,-73.930732,
350133,FILLMORE AV / RYDER ST,FILLMORE AV  &  RYDER ST,40.612750,-73.931263,
350148,GLENWOOD RD / E 80 ST,GLENWOOD RD  &  E 80 ST,40.636939,-73.914978,
350149,GLENWOOD RD / E 80 ST,GLENWOOD RD  &  E 80 ST,40.636998,-73.915156,
350154,OCEAN AV / DITMAS AV,OCEAN AV  &  DITMAS AV,40.639481,-73.959109,
350158,QUENTIN RD / BEDFORD AV,QUENTIN RD  &  BEDFORD AV,40.609441,-73.948239,
350159,QUENTIN RD / BEDFORD AV,QUENTIN RD  &  BEDFORD AV,40.609303,-73.948122,
350164,QUENTIN RD / NOSTRAND AV,QUENTIN RD  &  NOSTRAND AV,40.609755,-73.943820,
350168,SHORE PKY / BATCHELDER ST,SHORE PKY  &  BATCHELDER ST,40.586626,-73.936179,
350172,PITKIN AV/DREW ST,PITKIN AV & DREW ST,40.676533,-73.862416,
350174,PITKIN AV/FORBELL ST,PITKIN AV & FORBELL ST,40.676596,-73.863513,
350175,PITKIN AV/GRANT AV,PITKIN AV & GRANT AV,40.676439,-73.865362,
350176,PITKIN AV /AUTUMN AV,PITKIN AV  & AUTUMN AV,40.675993,-73.868463,
350178,LIBERTY AV /FORBELL ST,LIBERTY AV  & FORBELL ST,40.679215,-73.864127,
350179,GRANT AV /LIBERTY AV,GRANT AV  & LIBERTY AV,40.678735,-73.866112,
350180,GRANT AV /PITKIN AV,GRANT AV  & PITKIN AV,40.676448,-73.865538,
350183,NATIONAL DR / E 66 ST,NATIONAL DR  &  E 66 ST,40.604632,-73.913419,
350184,NATIONAL DR / MILL AV,NATIONAL DR  &  MILL AV,40.606942,-73.915935,
350192,EMMONS AV / BEDFORD AV,EMMONS AV  &  BEDFORD AV,40.583524,-73.943245,
350194,AV K /UTICA AV,AV K  & UTICA AV,40.625961,-73.927349,
350198,VOORHIES AV / BRAGG ST,VOORHIES AV  &  BRAGG ST,40.587871,-73.933867,
350199,AV X / BEDFORD AV,AV X  &  BEDFORD AV,40.593359,-73.945612,
350200,AV X / E 28 ST,AV X  &  E 28 ST,40.593670,-73.942828,
350203,EMMONS AV / SHORE BL,EMMONS AV  &  SHORE BL,40.583032,-73.953730,
350204,EMMONS AV / E 19 ST,EMMONS AV  &  E 19 ST,40.583692,-73.949834,
350205,EMMONS AV / BRAGG ST,EMMONS AV  &  BRAGG ST,40.584073,-73.932364,
350207,VAN SICLEN AV /COZINE AV,VAN SICLEN AV  & COZINE AV,40.656201,-73.882389,
350208,ADAMS ST / JOHNSON ST,ADAMS ST  &  JOHNSON ST,40.694772,-73.989104,
350217,QUENTIN RD / NOSTRAND AV,QUENTIN RD  &  NOSTRAND AV,40.609933,-73.943885,
350218,LEE AV/TAYLOR ST,,40.706825,-73.961295,
350220,COZINE AV /SCHENCK AV,COZINE AV  & SCHENCK AV,40.656880,-73.880847,
350224,OCEAN AV / DITMAS AV,OCEAN AV  &  DITMAS AV,40.639169,-73.958803,
350225,GERRITSEN AV / NOSTRAND AV,GERRITSEN AV  &  NOSTRAND AV,40.609040,-73.943360,
350226,GERRITSEN AV / HARING ST,GERRITSEN AV  &  HARING ST,40.608076,-73.942164,
350228,AV M / E 85 ST,AV M  &  E 85 ST,40.631221,-73.902372,
350229,FOUNTAIN AV /WORTMAN AV,FOUNTAIN AV  & WORTMAN AV,40.663727,-73.869456,
350230,FOUNTAIN AV /BLAKE AV,FOUNTAIN AV  & BLAKE AV,40.670990,-73.874172,
350231,PITKIN AV /EUCLID AV,PITKIN AV  & EUCLID AV,40.675357,-73.872065,
350232,PITKIN AV /AUTUMN AV,PITKIN AV  & AUTUMN AV,40.675944,-73.868059,
350233,PITKIN AV /ELDERT LN,PITKIN AV  & ELDERT LN,40.676414,-73.864666,
350234,FOUNTAIN AV /LINDEN BL,FOUNTAIN AV  & LINDEN BL,40.666429,-73.871729,
350235,FOUNTAIN AV /WORTMAN AV,FOUNTAIN AV  & WORTMAN AV,40.663665,-73.869677,
350237,LOGAN ST /SUTTER AV,LOGAN ST  & SUTTER AV,40.672436,-73.875539,
